,date,sales,state,customer
2124,2018-05-01,412.5,MD,Customer 421
2123,2018-05-01,3116.25,MD,Customer 421
4237,2018-05-01,3116.25,PA,Customer 795
4236,2018-05-01,412.5,PA,Customer 795
4071,2018-05-01,3597.75,AZ,Customer 753
1805,2018-05-02,9348.75,AZ,Customer 370
2403,2018-05-02,1368.9,other,Customer 470
3515,2018-05-02,3116.25,GA,Customer 666
3516,2018-05-02,412.5,GA,Customer 666
1804,2018-05-02,2812.5,AZ,Customer 370
738,2018-05-02,825.0,DE,Customer 139
739,2018-05-02,6232.5,DE,Customer 139
1315,2018-05-02,3116.25,ID,Customer 247
1314,2018-05-02,562.5,ID,Customer 247
2404,2018-05-02,3116.25,other,Customer 470
1803,2018-05-02,7195.5,AZ,Customer 370
1439,2018-05-02,825.0,NY,Customer 281
1438,2018-05-02,3597.75,NY,Customer 281
367,2018-05-02,385.5,other,
368,2018-05-02,412.5,other,
1677,2018-05-02,0.0,FL,Customer 339
1678,2018-05-02,0.0,FL,Customer 339
3600,2018-05-02,0.0,IN,Customer 680
1440,2018-05-02,3116.25,NY,Customer 281
3598,2018-05-02,0.0,IN,Customer 680
3289,2018-05-02,3116.25,PA,Customer 619
3288,2018-05-02,412.5,PA,Customer 619
3599,2018-05-02,0.0,IN,Customer 680
2896,2018-05-02,375.0,CA,Customer 554
370,2018-05-02,3116.25,other,
2895,2018-05-02,264.15,CA,Customer 554
200,2018-05-02,0.0,CA,Customer 44
201,2018-05-02,0.0,CA,Customer 44
369,2018-05-02,3597.75,other,
3415,2018-05-03,412.5,NC,Customer 646
913,2018-05-03,1237.5,other,
3737,2018-05-03,0.0,IL,Customer 704
3738,2018-05-03,0.0,IL,Customer 704
2819,2018-05-03,3116.25,NY,Customer 544
914,2018-05-03,9348.75,other,
3736,2018-05-03,0.0,IL,Customer 704
3416,2018-05-03,3116.25,NC,Customer 646
2820,2018-05-03,825.0,NY,Customer 544
1738,2018-05-03,0.0,other,Customer 347
2821,2018-05-03,3597.75,NY,Customer 544
1905,2018-05-07,6232.5,RI,Customer 378
666,2018-05-07,375.0,CO,Customer 129
1160,2018-05-07,3116.25,FL,Customer 213
101,2018-05-07,3116.25,FL,Customer 23
1907,2018-05-07,7195.5,RI,Customer 378
1906,2018-05-07,1650.0,RI,Customer 378
102,2018-05-07,3597.75,FL,Customer 23
2287,2018-05-07,3116.25,NJ,Customer 450
103,2018-05-07,825.0,FL,Customer 23
1526,2018-05-07,3116.25,TX,Customer 314
1527,2018-05-07,487.5,TX,Customer 314
2588,2018-05-07,3116.25,MA,Customer 494
2587,2018-05-07,487.5,MA,Customer 494
1161,2018-05-07,412.5,FL,Customer 213
2288,2018-05-07,412.5,NJ,Customer 450
665,2018-05-07,236.25,CO,Customer 129
2502,2018-05-08,562.5,MT,Customer 482
3602,2018-05-08,6232.5,NV,Customer 681
3305,2018-05-08,0.0,MA,Customer 622
3304,2018-05-08,3116.25,MA,Customer 622
350,2018-05-08,3116.25,PA,Customer 70
3601,2018-05-08,1125.0,NV,Customer 681
351,2018-05-08,385.5,PA,Customer 70
2503,2018-05-08,3116.25,MT,Customer 482
2574,2018-05-09,337.5,OH,Customer 493
3767,2018-05-09,440.7,CA,Customer 710
1597,2018-05-09,12465.0,NC,Customer 329
4289,2018-05-09,4788.0,DC,Customer 798
3768,2018-05-09,3116.25,CA,Customer 710
4288,2018-05-09,28782.0,DC,Customer 798
1599,2018-05-09,-1557.9,NC,Customer 329
1598,2018-05-09,1650.0,NC,Customer 329
3766,2018-05-09,727.5,CA,Customer 710
2575,2018-05-09,3116.25,OH,Customer 493
4290,2018-05-09,24930.0,DC,Customer 798
1398,2018-05-09,-375.0,FL,Customer 265
4291,2018-05-10,0.0,DC,Customer 798
2186,2018-05-10,412.5,CT,Customer 428
371,2018-05-10,412.5,other,
4292,2018-05-10,0.0,DC,Customer 798
2118,2018-05-10,9348.75,ID,Customer 419
2119,2018-05-10,1687.5,ID,Customer 419
372,2018-05-10,3116.25,other,
2187,2018-05-10,3116.25,CT,Customer 428
1716,2018-05-11,412.5,PA,Customer 345
1717,2018-05-11,3116.25,PA,Customer 345
3483,2018-05-11,825.0,MA,Customer 662
3482,2018-05-11,6232.5,MA,Customer 662
3344,2018-05-11,3597.75,PA,Customer 632
3343,2018-05-11,825.0,PA,Customer 632
3342,2018-05-11,3116.25,PA,Customer 632
3484,2018-05-14,3597.75,MA,Customer 662
697,2018-05-14,675.0,KY,Customer 134
698,2018-05-14,3597.75,KY,Customer 134
374,2018-05-14,375.0,other,
3164,2018-05-14,3116.25,NJ,Customer 598
2970,2018-05-14,3116.25,TX,Customer 570
2971,2018-05-14,487.5,TX,Customer 570
1055,2018-05-14,7195.5,ID,Customer 193
1054,2018-05-14,1125.0,ID,Customer 193
3485,2018-05-14,487.5,MA,Customer 662
699,2018-05-14,3116.25,KY,Customer 134
373,2018-05-14,3597.75,other,
3165,2018-05-14,412.5,NJ,Customer 598
2577,2018-05-14,0.0,OH,Customer 493
2576,2018-05-14,0.0,OH,Customer 493
1745,2018-05-14,3116.25,other,Customer 354
1747,2018-05-14,975.0,other,Customer 354
3860,2018-05-14,0.0,FL,Customer 722
1746,2018-05-14,3597.75,other,Customer 354
1357,2018-05-14,0.0,CA,Customer 259
1358,2018-05-14,0.0,CA,Customer 259
1355,2018-05-14,0.0,CA,Customer 259
1356,2018-05-14,0.0,CA,Customer 259
3859,2018-05-14,0.0,FL,Customer 722
1756,2018-05-15,3116.25,OR,Customer 356
1755,2018-05-15,525.0,OR,Customer 356
3450,2018-05-15,412.5,CT,Customer 654
3575,2018-05-15,337.5,WI,Customer 677
3451,2018-05-15,3116.25,CT,Customer 654
2644,2018-05-15,1687.5,MT,Customer 506
2645,2018-05-15,9348.75,MT,Customer 506
2041,2018-05-15,3037.5,IN,Customer 412
2040,2018-05-15,10793.25,IN,Customer 412
3576,2018-05-15,3116.25,WI,Customer 677
298,2018-05-15,12465.0,CA,Customer 65
2039,2018-05-15,18697.5,IN,Customer 412
297,2018-05-15,2250.0,CA,Customer 65
976,2018-05-15,9348.75,NH,Customer 174
975,2018-05-15,1237.5,NH,Customer 174
3359,2018-05-16,7195.5,NC,Customer 633
3357,2018-05-16,2062.5,NC,Customer 633
3358,2018-05-16,9348.75,NC,Customer 633
3356,2018-05-16,0.0,NC,Customer 633
27,2018-05-18,3597.75,CA,Customer 7
23,2018-05-18,3116.25,CA,Customer 7
24,2018-05-18,-357.75,CA,Customer 7
4194,2018-05-18,3116.25,CA,Customer 784
2249,2018-05-18,3597.75,NJ,Customer 442
2250,2018-05-18,3781.5,NJ,Customer 442
25,2018-05-18,3781.5,CA,Customer 7
26,2018-05-18,1687.5,CA,Customer 7
2248,2018-05-18,1237.5,NJ,Customer 442
4193,2018-05-18,562.5,CA,Customer 784
188,2018-05-18,412.5,PA,Customer 42
2251,2018-05-18,3116.25,NJ,Customer 442
187,2018-05-18,3116.25,PA,Customer 42
2926,2018-05-21,3116.25,EY,Customer 562
2927,2018-05-21,412.5,EY,Customer 562
2767,2018-05-21,3116.25,CT,Customer 533
2769,2018-05-21,825.0,CT,Customer 533
2768,2018-05-21,3597.75,CT,Customer 533
1381,2018-05-22,3116.25,TN,Customer 261
2611,2018-05-22,24930.0,FL,Customer 503
2612,2018-05-22,3300.0,FL,Customer 503
1382,2018-05-22,337.5,TN,Customer 261
3834,2018-05-23,6232.5,MA,Customer 719
1176,2018-05-23,337.5,IL,Customer 219
1177,2018-05-23,3116.25,IL,Customer 219
3166,2018-05-23,3116.25,NJ,Customer 598
3167,2018-05-23,412.5,NJ,Customer 598
2613,2018-05-23,-28230.0,FL,Customer 503
2615,2018-05-23,24930.0,FL,Customer 503
3835,2018-05-23,975.0,MA,Customer 719
2614,2018-05-23,3300.0,FL,Customer 503
3292,2018-05-24,825.0,ME,Customer 620
1288,2018-05-24,675.0,IL,Customer 244
1287,2018-05-24,6232.5,IL,Customer 244
3291,2018-05-24,3597.75,ME,Customer 620
773,2018-05-24,3116.25,NY,Customer 147
836,2018-05-24,3116.25,TX,Customer 159
837,2018-05-24,487.5,TX,Customer 159
3290,2018-05-24,3116.25,ME,Customer 620
774,2018-05-24,412.5,NY,Customer 147
208,2018-05-25,1687.5,CA,Customer 46
209,2018-05-25,9348.75,CA,Customer 46
993,2018-05-29,342.15,other,Customer 177
991,2018-05-29,375.0,other,Customer 177
33,2018-05-29,1462.5,TX,Customer 9
994,2018-05-29,440.7,other,Customer 177
748,2018-05-29,412.5,FL,Customer 142
3518,2018-05-29,412.5,GA,Customer 666
749,2018-05-29,3116.25,FL,Customer 142
34,2018-05-29,3597.75,TX,Customer 9
1524,2018-05-29,0.0,CA,Customer 313
36,2018-05-29,3116.25,TX,Customer 9
3432,2018-05-29,750.0,NY,Customer 652
3431,2018-05-29,218.55,NY,Customer 652
1525,2018-05-29,0.0,CA,Customer 313
35,2018-05-29,3781.5,TX,Customer 9
3429,2018-05-29,440.7,NY,Customer 652
3517,2018-05-29,3116.25,GA,Customer 666
1847,2018-05-29,412.5,FL,Customer 375
3430,2018-05-29,421.95,NY,Customer 652
1523,2018-05-29,0.0,CA,Customer 313
992,2018-05-29,421.95,other,Customer 177
1846,2018-05-29,3116.25,FL,Customer 375
3069,2018-05-30,3116.25,LA,Customer 583
2578,2018-05-30,675.0,OH,Customer 493
2579,2018-05-30,7195.5,OH,Customer 493
3229,2018-05-30,3116.25,MA,Customer 605
353,2018-05-30,412.5,PA,Customer 70
352,2018-05-30,3116.25,PA,Customer 70
3230,2018-05-30,487.5,MA,Customer 605
3070,2018-05-30,412.5,LA,Customer 583
612,2018-05-31,3116.25,IN,Customer 125
630,2018-05-31,6232.5,MN,Customer 127
611,2018-05-31,337.5,IN,Customer 125
629,2018-05-31,825.0,MN,Customer 127
3979,2018-05-31,10793.25,FL,Customer 741
3978,2018-05-31,18697.5,FL,Customer 741
3980,2018-05-31,3712.5,FL,Customer 741
1056,2018-05-31,2250.0,ID,Customer 193
1057,2018-05-31,14391.0,ID,Customer 193
741,2018-05-31,825.0,DE,Customer 139
740,2018-05-31,6232.5,DE,Customer 139
3385,2018-06-04,337.5,OH,Customer 637
3168,2018-06-04,3597.75,NJ,Customer 598
3169,2018-06-04,412.5,NJ,Customer 598
3394,2018-06-04,3116.25,MI,Customer 640
3395,2018-06-04,412.5,MI,Customer 640
4177,2018-06-04,3116.25,PA,Customer 778
3384,2018-06-04,3116.25,OH,Customer 637
4176,2018-06-04,3597.75,PA,Customer 778
4175,2018-06-04,825.0,PA,Customer 778
541,2018-06-04,3116.25,ID,Customer 106
701,2018-06-04,675.0,KY,Customer 134
700,2018-06-04,3116.25,KY,Customer 134
1576,2018-06-04,224.70000000000002,MI,Customer 326
1575,2018-06-04,412.5,MI,Customer 326
1574,2018-06-04,421.95,MI,Customer 326
587,2018-06-04,6232.5,other,
586,2018-06-04,825.0,other,
542,2018-06-04,562.5,ID,Customer 106
1316,2018-06-04,3116.25,ID,Customer 247
1317,2018-06-04,562.5,ID,Customer 247
190,2018-06-04,825.0,PA,Customer 42
189,2018-06-04,6232.5,PA,Customer 42
702,2018-06-04,3597.75,KY,Customer 134
1577,2018-06-04,3116.25,MI,Customer 326
1786,2018-06-05,562.5,WY,Customer 366
235,2018-06-05,412.5,NC,Customer 57
234,2018-06-05,3116.25,NC,Customer 57
1787,2018-06-05,3116.25,WY,Customer 366
2972,2018-06-06,487.5,TX,Customer 570
2973,2018-06-06,3116.25,TX,Customer 570
3089,2018-06-06,412.5,NY,Customer 586
3090,2018-06-06,3116.25,NY,Customer 586
727,2018-06-07,6232.5,other,Customer 136
258,2018-06-07,487.5,MA,Customer 60
259,2018-06-07,3116.25,MA,Customer 60
2830,2018-06-07,3781.5,NY,Customer 547
2829,2018-06-07,412.5,NY,Customer 547
4238,2018-06-07,412.5,PA,Customer 795
3769,2018-06-07,3781.5,CA,Customer 710
3770,2018-06-07,3116.25,CA,Customer 710
162,2018-06-07,3597.75,IL,Customer 39
2162,2018-06-07,3597.75,NY,Customer 425
163,2018-06-07,6232.5,IL,Customer 39
164,2018-06-07,1012.5,IL,Customer 39
3771,2018-06-07,1125.0,CA,Customer 710
3899,2018-06-07,3075.0,CA,Customer 727
2160,2018-06-07,412.5,NY,Customer 425
3900,2018-06-07,1125.0,CA,Customer 727
726,2018-06-07,825.0,other,Customer 136
3898,2018-06-07,3000.0,CA,Customer 727
2161,2018-06-07,-3074.25,NY,Customer 425
4239,2018-06-07,3116.25,PA,Customer 795
2245,2018-06-08,487.5,UT,Customer 440
2244,2018-06-08,3116.25,UT,Customer 440
1090,2018-06-08,4197.75,other,Customer 195
1091,2018-06-08,3116.25,other,Customer 195
1092,2018-06-08,3116.25,other,Customer 195
1376,2018-06-11,3116.25,DA,Customer 260
3052,2018-06-11,0.0,MA,Customer 582
3913,2018-06-11,825.0,CO,Customer 732
127,2018-06-11,3116.25,OR,Customer 32
38,2018-06-11,0.0,TX,Customer 9
2901,2018-06-11,487.5,MA,Customer 557
2902,2018-06-11,3116.25,MA,Customer 557
37,2018-06-11,0.0,TX,Customer 9
1375,2018-06-11,3597.75,DA,Customer 260
1374,2018-06-11,825.0,DA,Customer 260
126,2018-06-11,562.5,OR,Customer 32
3537,2018-06-11,3116.25,FL,Customer 670
915,2018-06-11,1650.0,other,
916,2018-06-11,7195.5,other,
917,2018-06-11,6232.5,other,
3053,2018-06-11,0.0,MA,Customer 582
3171,2018-06-11,412.5,NJ,Customer 598
3170,2018-06-11,3116.25,NJ,Customer 598
3536,2018-06-11,412.5,FL,Customer 670
1918,2018-06-11,3116.25,OR,Customer 379
1143,2018-06-11,18697.5,CA,Customer 210
1142,2018-06-11,3375.0,CA,Customer 210
1919,2018-06-11,562.5,OR,Customer 379
2405,2018-06-11,2265.3,other,Customer 470
428,2018-06-11,1237.5,SC,Customer 85
427,2018-06-11,3597.75,SC,Customer 85
426,2018-06-11,6232.5,SC,Customer 85
3914,2018-06-11,6232.5,CO,Customer 732
2406,2018-06-11,6232.5,other,Customer 470
2982,2018-06-12,412.5,PA,Customer 574
4226,2018-06-12,3116.25,FL,Customer 793
2983,2018-06-12,3116.25,PA,Customer 574
146,2018-06-12,412.5,CO,Customer 36
4225,2018-06-12,412.5,FL,Customer 793
3982,2018-06-12,3345.0,FL,Customer 741
3981,2018-06-12,31162.5,FL,Customer 741
145,2018-06-12,3597.75,CO,Customer 36
2929,2018-06-13,825.0,EY,Customer 562
2928,2018-06-13,3781.5,EY,Customer 562
2930,2018-06-13,3597.75,EY,Customer 562
642,2018-06-13,412.5,ID,Customer 128
2772,2018-06-13,3597.75,CT,Customer 533
2771,2018-06-13,3116.25,CT,Customer 533
2770,2018-06-13,825.0,CT,Customer 533
4182,2018-06-13,6316.650000000001,PA,Customer 778
4178,2018-06-13,49860.0,PA,Customer 778
4179,2018-06-13,-2493.6000000000004,PA,Customer 778
4180,2018-06-13,57564.0,PA,Customer 778
4181,2018-06-13,-2877.6,PA,Customer 778
643,2018-06-13,3116.25,ID,Customer 128
1579,2018-06-14,412.5,MI,Customer 326
1578,2018-06-14,3597.75,MI,Customer 326
3928,2018-06-14,6232.5,NY,Customer 738
3927,2018-06-14,825.0,NY,Customer 738
683,2018-06-14,6232.5,NV,Customer 131
684,2018-06-14,1125.0,NV,Customer 131
244,2018-06-15,412.5,FL,Customer 59
3271,2018-06-15,3116.25,CA,Customer 614
3272,2018-06-15,3597.75,CA,Customer 614
3273,2018-06-15,1125.0,CA,Customer 614
243,2018-06-15,3116.25,FL,Customer 59
4142,2018-06-18,3375.0,other,Customer 767
4141,2018-06-18,1036.2,other,Customer 767
3460,2018-06-18,3116.25,FL,Customer 658
3461,2018-06-18,412.5,FL,Customer 658
2555,2018-06-18,3597.75,MI,Customer 486
2556,2018-06-18,412.5,MI,Customer 486
4143,2018-06-18,31162.5,other,Customer 767
880,2018-06-19,3116.25,FL,Customer 165
3279,2018-06-19,3781.5,CA,Customer 618
879,2018-06-19,3597.75,FL,Customer 165
881,2018-06-19,825.0,FL,Customer 165
3280,2018-06-19,562.5,CA,Customer 618
1692,2018-06-19,487.5,TX,Customer 343
1693,2018-06-19,3116.25,TX,Customer 343
1129,2018-06-19,3116.25,NY,Customer 207
3281,2018-06-19,3597.75,CA,Customer 618
1130,2018-06-19,412.5,NY,Customer 207
2006,2018-06-20,3116.25,PA,Customer 405
1289,2018-06-20,6232.5,IL,Customer 244
2007,2018-06-20,3597.75,PA,Customer 405
1290,2018-06-20,675.0,IL,Customer 244
2197,2018-06-20,825.0,VA,Customer 429
2196,2018-06-20,6232.5,VA,Customer 429
614,2018-06-20,337.5,IN,Customer 125
613,2018-06-20,3116.25,IN,Customer 125
3801,2018-06-20,3597.75,ME,Customer 714
3802,2018-06-20,412.5,ME,Customer 714
2008,2018-06-20,825.0,PA,Customer 405
2297,2018-06-21,3300.0,MD,Customer 452
2296,2018-06-21,18697.5,MD,Customer 452
4293,2018-06-21,24930.0,DC,Customer 798
2430,2018-06-21,1762.5,HI,Customer 473
2431,2018-06-21,3116.25,HI,Customer 473
2295,2018-06-21,7195.5,MD,Customer 452
4109,2018-06-21,3116.25,VT,Customer 759
4110,2018-06-21,412.5,VT,Customer 759
4294,2018-06-21,28782.0,DC,Customer 798
4295,2018-06-21,6600.0,DC,Customer 798
299,2018-06-22,7195.5,CA,Customer 65
165,2018-06-22,675.0,IL,Customer 39
4,2018-06-22,3116.25,NC,Customer 3
166,2018-06-22,6232.5,IL,Customer 39
3564,2018-06-22,3116.25,OR,Customer 674
5,2018-06-22,412.5,NC,Customer 3
3565,2018-06-22,562.5,OR,Customer 674
300,2018-06-22,1125.0,CA,Customer 65
2798,2018-06-22,6232.5,NY,Customer 542
2797,2018-06-22,825.0,NY,Customer 542
3772,2018-06-25,3116.25,CA,Customer 710
1500,2018-06-25,136200.0,CT,Customer 307
362,2018-06-25,825.0,MB,Customer 71
3307,2018-06-25,487.5,MA,Customer 622
3773,2018-06-25,562.5,CA,Customer 710
361,2018-06-25,6232.5,MB,Customer 71
1581,2018-06-25,3116.25,MI,Customer 326
568,2018-06-25,3300.0,other,Customer 115
202,2018-06-25,562.5,CA,Customer 44
203,2018-06-25,3116.25,CA,Customer 44
3306,2018-06-25,3116.25,MA,Customer 622
569,2018-06-25,12465.0,other,Customer 115
570,2018-06-25,14391.0,other,Customer 115
1580,2018-06-25,412.5,MI,Customer 326
980,2018-06-26,3597.75,NH,Customer 174
978,2018-06-26,9348.75,NH,Customer 174
3173,2018-06-26,412.5,NJ,Customer 598
977,2018-06-26,-14715.0,NH,Customer 174
3283,2018-06-26,1125.0,CA,Customer 618
979,2018-06-26,1650.0,NH,Customer 174
3282,2018-06-26,6232.5,CA,Customer 618
2616,2018-06-26,31162.5,FL,Customer 503
2617,2018-06-26,4125.0,FL,Customer 503
3020,2018-06-26,412.5,NY,Customer 576
2029,2018-06-26,972.1500000000001,NC,Customer 411
918,2018-06-26,6232.5,other,
4333,2018-06-26,9348.75,FL,Customer 808
3172,2018-06-26,3597.75,NJ,Customer 598
4332,2018-06-26,1237.5,FL,Customer 808
2028,2018-06-26,3116.25,NC,Customer 411
919,2018-06-26,825.0,other,
3019,2018-06-26,3597.75,NY,Customer 576
2904,2018-06-26,1462.5,MA,Customer 557
2905,2018-06-26,3597.75,MA,Customer 557
2903,2018-06-26,6232.5,MA,Customer 557
301,2018-06-27,12465.0,CA,Customer 65
4135,2018-06-27,825.0,MI,Customer 763
4136,2018-06-27,6232.5,MI,Customer 763
191,2018-06-27,6232.5,PA,Customer 42
192,2018-06-27,825.0,PA,Customer 42
404,2018-06-27,3116.25,NH,Customer 80
403,2018-06-27,412.5,NH,Customer 80
302,2018-06-27,2250.0,CA,Customer 65
667,2018-06-28,0.0,CO,Customer 129
1718,2018-06-28,412.5,PA,Customer 345
1719,2018-06-28,3116.25,PA,Customer 345
4030,2018-06-29,3116.25,NH,Customer 748
3362,2018-06-29,3781.5,NC,Customer 633
3361,2018-06-29,2475.0,NC,Customer 633
3363,2018-06-29,7195.5,NC,Customer 633
4029,2018-06-29,412.5,NH,Customer 748
2223,2018-06-29,3597.75,FL,Customer 433
2222,2018-06-29,825.0,FL,Customer 433
3360,2018-06-29,9348.75,NC,Customer 633
142,2018-06-29,3116.25,MI,Customer 35
141,2018-06-29,412.5,MI,Customer 35
2224,2018-06-29,3116.25,FL,Customer 433
2975,2018-07-02,6232.5,TX,Customer 570
1687,2018-07-02,3116.25,RI,Customer 342
2974,2018-07-02,975.0,TX,Customer 570
922,2018-07-02,1237.5,other,
921,2018-07-02,3597.75,other,
920,2018-07-02,6232.5,other,
1688,2018-07-02,3597.75,RI,Customer 342
645,2018-07-02,1237.5,ID,Customer 128
2183,2018-07-02,1462.5,MA,Customer 427
644,2018-07-02,3597.75,ID,Customer 128
3983,2018-07-02,18697.5,FL,Customer 741
2348,2018-07-02,3116.25,CO,Customer 456
2349,2018-07-02,1237.5,CO,Customer 456
2350,2018-07-02,3781.5,CO,Customer 456
2351,2018-07-02,3597.75,CO,Customer 456
1689,2018-07-02,825.0,RI,Customer 342
3984,2018-07-02,3825.0,FL,Customer 741
2182,2018-07-02,9348.75,MA,Customer 427
3487,2018-07-02,3597.75,MA,Customer 662
646,2018-07-02,6232.5,ID,Customer 128
3985,2018-07-02,15126.0,FL,Customer 741
3486,2018-07-02,9348.75,MA,Customer 662
3488,2018-07-02,1950.0,MA,Customer 662
4263,2018-07-03,1650.0,other,
1936,2018-07-03,9348.75,NY,Customer 385
1937,2018-07-03,1237.5,NY,Customer 385
2652,2018-07-03,3597.75,CO,Customer 507
2653,2018-07-03,825.0,CO,Customer 507
397,2018-07-03,3116.25,PA,Customer 78
228,2018-07-03,3116.25,CA,Customer 54
2654,2018-07-03,3116.25,CO,Customer 507
229,2018-07-03,1125.0,CA,Customer 54
4264,2018-07-03,3597.75,other,
4265,2018-07-03,9348.75,other,
227,2018-07-03,3781.5,CA,Customer 54
3175,2018-07-03,3116.25,NJ,Customer 598
3174,2018-07-03,412.5,NJ,Customer 598
398,2018-07-03,412.5,PA,Customer 78
615,2018-07-05,337.5,IN,Customer 125
546,2018-07-05,562.5,CA,Customer 108
1565,2018-07-05,675.0,IL,Customer 322
1566,2018-07-05,3597.75,IL,Customer 322
1564,2018-07-05,3116.25,IL,Customer 322
2558,2018-07-05,3597.75,MI,Customer 486
3240,2018-07-05,562.5,AZ,Customer 606
3241,2018-07-05,3116.25,AZ,Customer 606
2557,2018-07-05,412.5,MI,Customer 486
545,2018-07-05,3116.25,CA,Customer 108
3231,2018-07-05,487.5,MA,Customer 605
3684,2018-07-05,0.0,FL,Customer 692
1442,2018-07-05,6232.5,NY,Customer 281
3683,2018-07-05,0.0,FL,Customer 692
703,2018-07-05,3116.25,KY,Customer 134
1196,2018-07-05,3116.25,IL,Customer 224
3682,2018-07-05,0.0,FL,Customer 692
705,2018-07-05,3597.75,KY,Customer 134
3730,2018-07-05,562.5,CA,Customer 702
3232,2018-07-05,3116.25,MA,Customer 605
616,2018-07-05,3116.25,IN,Customer 125
1197,2018-07-05,337.5,IL,Customer 224
704,2018-07-05,675.0,KY,Customer 134
1441,2018-07-05,825.0,NY,Customer 281
3729,2018-07-05,3116.25,CA,Customer 702
854,2018-07-06,562.5,AZ,Customer 160
2011,2018-07-06,562.5,CA,Customer 407
2012,2018-07-06,3116.25,CA,Customer 407
3466,2018-07-06,3116.25,IL,Customer 659
742,2018-07-06,3534.0,DE,Customer 139
3467,2018-07-06,337.5,IL,Customer 659
743,2018-07-06,31162.5,DE,Customer 139
855,2018-07-06,3116.25,AZ,Customer 160
2042,2018-07-06,24930.0,IN,Customer 412
2043,2018-07-06,14391.0,IN,Customer 412
2044,2018-07-06,3798.0,IN,Customer 412
2199,2018-07-06,6232.5,VA,Customer 429
2200,2018-07-06,7195.5,VA,Customer 429
2198,2018-07-06,1650.0,VA,Customer 429
354,2018-07-09,412.5,PA,Customer 70
355,2018-07-09,3116.25,PA,Customer 70
4123,2018-07-09,3116.25,FL,Customer 761
1533,2018-07-09,6232.5,SC,Customer 315
1534,2018-07-09,825.0,SC,Customer 315
4124,2018-07-09,412.5,FL,Customer 761
2079,2018-07-10,0.0,other,Customer 415
2773,2018-07-10,3597.75,CT,Customer 533
2078,2018-07-10,0.0,other,Customer 415
7,2018-07-10,382.5,NC,Customer 3
3333,2018-07-10,675.0,MO,Customer 630
2976,2018-07-10,487.5,TX,Customer 571
2977,2018-07-10,3116.25,TX,Customer 571
2944,2018-07-10,0.0,other,Customer 567
3334,2018-07-10,3597.75,MO,Customer 630
2774,2018-07-10,3116.25,CT,Customer 533
6,2018-07-10,3116.25,NC,Customer 3
2943,2018-07-10,0.0,other,Customer 567
2775,2018-07-10,825.0,CT,Customer 533
3335,2018-07-10,3116.25,MO,Customer 630
1058,2018-07-10,21586.5,ID,Customer 193
1013,2018-07-10,3116.25,other,
1059,2018-07-10,3375.0,ID,Customer 193
1012,2018-07-10,412.5,other,
825,2018-07-10,3116.25,AR,Customer 157
3751,2018-07-10,825.0,CO,Customer 706
3749,2018-07-10,3597.75,CO,Customer 706
826,2018-07-10,412.5,AR,Customer 157
3750,2018-07-10,3116.25,CO,Customer 706
3399,2018-07-11,3116.25,FL,Customer 641
523,2018-07-11,3597.75,PA,Customer 101
524,2018-07-11,2475.0,PA,Customer 101
522,2018-07-11,15581.25,PA,Customer 101
3398,2018-07-11,412.5,FL,Customer 641
1601,2018-07-12,1650.0,NC,Customer 329
2766,2018-07-12,337.5,IN,Customer 531
2238,2018-07-12,0.0,other,Customer 438
2765,2018-07-12,3116.25,IN,Customer 531
1600,2018-07-12,12465.0,NC,Customer 329
1808,2018-07-16,9348.75,CA,Customer 372
364,2018-07-16,6232.5,MB,Customer 71
1198,2018-07-16,3597.75,IL,Customer 224
363,2018-07-16,825.0,MB,Customer 71
1199,2018-07-16,337.5,IL,Customer 224
707,2018-07-16,3597.75,KY,Customer 134
708,2018-07-16,3116.25,KY,Customer 134
923,2018-07-16,1237.5,other,
2407,2018-07-16,0.0,other,Customer 470
3176,2018-07-16,3116.25,NJ,Customer 598
2231,2018-07-16,0.0,VA,Customer 435
1251,2018-07-16,412.5,VA,Customer 229
2230,2018-07-16,0.0,VA,Customer 435
3776,2018-07-16,3781.5,CA,Customer 710
1250,2018-07-16,3116.25,VA,Customer 229
925,2018-07-16,6232.5,other,
3177,2018-07-16,412.5,NJ,Customer 598
2408,2018-07-16,0.0,other,Customer 470
924,2018-07-16,3781.5,other,
3774,2018-07-16,3116.25,CA,Customer 710
1318,2018-07-16,562.5,ID,Customer 247
1319,2018-07-16,3116.25,ID,Customer 247
3775,2018-07-16,1125.0,CA,Customer 710
706,2018-07-16,675.0,KY,Customer 134
1550,2018-07-17,2241.0,other,Customer 319
3275,2018-07-17,3116.25,MA,Customer 615
1582,2018-07-17,3597.75,MI,Customer 326
3274,2018-07-17,487.5,MA,Customer 615
1549,2018-07-17,3116.25,other,Customer 319
1548,2018-07-17,3597.75,other,Customer 319
1583,2018-07-17,3116.25,MI,Customer 326
1584,2018-07-17,825.0,MI,Customer 326
1758,2018-07-17,562.5,OR,Customer 356
2432,2018-07-17,3525.0,HI,Customer 473
4227,2018-07-17,412.5,FL,Customer 793
2260,2018-07-17,7195.5,SC,Customer 444
2261,2018-07-17,1650.0,SC,Customer 444
2262,2018-07-17,6232.5,SC,Customer 444
1757,2018-07-17,3116.25,OR,Customer 356
2433,2018-07-17,6232.5,HI,Customer 473
4228,2018-07-17,3116.25,FL,Customer 793
1885,2018-07-18,1012.5,TN,Customer 376
1884,2018-07-18,3597.75,TN,Customer 376
1748,2018-07-18,3116.25,other,Customer 354
1749,2018-07-18,975.0,other,Customer 354
